new_customer,income_verification,language,age,gender,country,amount,loan_duration,use_of_loan,education,marital_status,nr_dependants,employment_status,employment_duration,work_experience,occupation,home_ownership,income,existing_debt,total_debt,debt_to_income,disposable_income,credit_score_microL,credit_score_equifax,credit_score_ee_mini,nr_previous_loans,amount_previous_loans,previous_repayments,previous_early_repayments,previous_early_repayments_count,default,credit_score_fi_asiakas_c,credit_score_fi_asiakas_n
1,expenses_verified,spanish,53,unknown,ES,2126.0,60,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,owner,1200.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,49,unknown,ES,531.0,60,unknown,primary,unknown,,not_specified,Retiree,,unknown,living_with_parents,1138.9,1,900.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,36,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,other,1500.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,estonian,41,male,EE,1594.0,60,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,1300.0,2,63.86,0.0,0.0,M,,1000.0,1,1590.0,79.46,,0,0,,
1,expenses_verified,finnish,43,male,FI,3113.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,2500.0,1,310.0,0.0,0.0,M,,,0,0.0,,,0,0,,2.0
0,unverified,estonian,37,male,EE,3721.0,24,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,1139.0,1,124.76,0.0,0.0,M,,1000.0,12,44195.0,4287.15,,0,0,,
1,expenses_verified,spanish,57,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,1320.0,1,450.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,estonian,33,male,EE,3189.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,owner,1200.0,0,0.0,0.0,0.0,M,,900.0,0,0.0,,,0,1,,
1,expenses_verified,finnish,60,male,FI,4150.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,owner,1100.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,4.0
0,expenses_verified,russian,33,male,EE,531.0,18,unknown,vocational,unknown,,not_specified,UpTo2Years,,unknown,owner,2430.0,1,44.0,0.0,0.0,M,,1000.0,1,530.0,575.96,,0,0,,
1,expenses_verified,spanish,43,unknown,ES,1382.0,60,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,owner,758.0,1,116.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,finnish,29,male,FI,3840.0,60,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,3000.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,5.0
0,expenses_verified,estonian,20,male,EE,531.0,36,unknown,secondary,unknown,,not_specified,Other,,unknown,living_with_parents,300.0,1,32.64,0.0,0.0,M,,1000.0,1,530.0,168.49,,0,1,,
1,expenses_verified,estonian,20,male,EE,531.0,60,unknown,primary,unknown,,not_specified,UpTo1Year,,unknown,other,2000.0,1,21.69,0.0,0.0,M,,1000.0,1,530.0,54.15,,0,0,,
1,unverified,finnish,38,male,FI,518.0,60,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,2700.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,3.0
1,expenses_verified,spanish,45,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,1400.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,33,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,1300.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,spanish,27,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,other,1200.0,1,110.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,34,unknown,ES,531.0,48,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,other,750.0,2,1070.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,estonian,37,male,EE,1488.0,24,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,2400.0,1,220.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
1,expenses_verified,finnish,27,female,FI,2490.0,24,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,2100.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,4.0
1,expenses_verified,spanish,43,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,1056.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,
0,expenses_verified,russian,23,male,EE,1594.0,18,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,800.0,4,429.37,0.0,0.0,M,,1000.0,3,6265.0,1071.72,,0,0,,
1,expenses_verified,spanish,36,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1000.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,unverified,estonian,18,female,EE,531.0,48,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,900.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
1,expenses_verified,spanish,32,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,1680.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,47,male,ES,1594.0,60,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,3200.0,1,700.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,estonian,24,female,EE,2232.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1300.0,0,0.0,0.0,0.0,M,,700.0,0,0.0,,,0,0,,
1,expenses_verified,spanish,44,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,1900.0,1,450.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,29,unknown,ES,1594.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1500.0,1,180.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,spanish,48,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1185.0,3,337.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,spanish,42,male,ES,531.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,other,2000.0,3,773.91,0.0,0.0,M,,,1,2125.0,130.32,,0,1,,
0,expenses_verified,estonian,40,female,EE,1275.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,1898.0,10,1283.83,0.0,0.0,M,,700.0,12,13826.3205,263.27,1000.0,1,0,,
0,expenses_verified,estonian,50,male,EE,531.0,36,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,mortgage,714.0,12,913.07,0.0,0.0,M,,1000.0,9,15580.0,167.34,,1,0,,
1,unverified,estonian,38,male,EE,4253.0,60,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,owner,1250.0,0,0.0,0.0,0.0,M,,800.0,0,0.0,,,0,0,,
1,expenses_verified,spanish,40,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,2000.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,32,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,1800.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,28,unknown,ES,1063.0,48,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,other,1100.0,1,100.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,33,unknown,ES,2126.0,48,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,1150.0,1,150.0,0.0,0.0,M,,,0,0.0,,,0,1,,
0,expenses_verified,finnish,50,male,FI,8650.0,60,unknown,vocational,unknown,,not_specified,UpTo3Years,,unknown,tenant_furnished,2731.0,2,205.63,0.0,0.0,M,,,4,12095.0,233.5,,0,0,,4.0
0,unverified,estonian,60,female,EE,5316.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,2000.0,2,529.35,0.0,0.0,M,,600.0,2,11250.0,542.69,,0,0,,
1,expenses_verified,spanish,34,male,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1200.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,unverified,estonian,36,male,EE,1594.0,36,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,owner,1100.0,1,200.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
0,unverified,russian,41,female,EE,1169.0,36,unknown,secondary,unknown,,not_specified,UpTo4Years,,unknown,owner,836.0,10,444.17,0.0,0.0,M,,600.0,9,11675.0,225.93,,0,0,,
1,unverified,finnish,35,male,FI,1971.0,36,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,owner,3000.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,5.0
1,unverified,estonian,48,male,EE,4253.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,700.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
0,unverified,estonian,32,male,EE,1913.0,48,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,mortgage,1100.0,4,408.58,0.0,0.0,M,,1000.0,6,10830.0,906.7,,0,1,,
1,expenses_verified,spanish,44,male,ES,2126.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,1400.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
0,unverified,estonian,36,male,EE,3402.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,mortgage,1200.0,5,249.52,0.0,0.0,M,,1000.0,5,7750.0,149.1,,0,0,,
1,expenses_verified,spanish,26,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,other,1030.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,24,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,1200.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,
0,expenses_verified,finnish,29,male,FI,518.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,joint_ownership,2150.0,2,162.0,0.0,0.0,M,,,1,530.0,,,0,0,,4.0
1,expenses_verified,estonian,19,male,EE,531.0,36,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,owner,900.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
1,expenses_verified,finnish,30,female,FI,2594.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,2100.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,3.0
1,expenses_verified,finnish,60,female,FI,9150.0,60,unknown,secondary,unknown,,not_specified,Other,,unknown,tenant_furnished,890.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,3.0
1,expenses_verified,finnish,54,male,FI,3528.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,1700.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,3.0
1,expenses_verified,spanish,45,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,1500.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,finnish,27,male,FI,726.0,60,unknown,primary,unknown,,not_specified,Other,,unknown,tenant_furnished,817.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,4.0
0,unverified,estonian,52,male,EE,7868.0,36,unknown,secondary,unknown,,not_specified,Other,,unknown,owner,800.0,2,149.56,0.0,0.0,M,,1000.0,2,3290.0,448.93,,0,0,,
1,expenses_verified,finnish,37,female,FI,4150.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,mortgage,2600.0,5,1370.0,0.0,0.0,M,,,0,0.0,,,0,0,,4.0
0,expenses_verified,estonian,35,male,EE,531.0,60,unknown,vocational,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,589.0,13,470.5,0.0,0.0,M,,1000.0,9,12364.0,200.84,,0,0,,
1,expenses_verified,russian,56,male,EE,1169.0,36,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,300.0,0,0.0,0.0,0.0,M,,900.0,0,0.0,,,0,0,,
1,expenses_verified,spanish,43,male,ES,2126.0,36,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,living_with_parents,1150.0,1,58.04,0.0,0.0,M,,,1,1060.0,124.19,,0,1,,
1,expenses_verified,spanish,52,male,ES,1807.0,48,unknown,primary,unknown,,not_specified,Retiree,,unknown,owner,1098.0,4,496.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,47,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,mortgage,1600.0,2,656.0,0.0,0.0,M,,,0,0.0,,,0,0,,
0,unverified,finnish,37,male,FI,3113.0,36,unknown,primary,unknown,,not_specified,Other,,unknown,tenant_furnished,1200.0,0,0.0,0.0,0.0,M,,,1,2952.0,,,0,0,,5.0
1,expenses_verified,spanish,28,male,ES,4253.0,36,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,1100.0,1,116.35,0.0,0.0,M,,,1,2125.0,170.56,,0,0,,
0,expenses_verified,estonian,22,male,EE,2020.0,60,unknown,vocational,unknown,,not_specified,TrialPeriod,,unknown,joint_tenant,700.0,7,257.64,0.0,0.0,M,,1000.0,6,7435.0,423.84,,0,0,,
0,expenses_verified,finnish,61,male,FI,2490.0,60,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,mortgage,2100.0,2,865.96,0.0,0.0,M,,,1,8505.0,1215.91,,0,0,,3.0
1,unverified,russian,27,male,EE,531.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,living_with_parents,820.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
1,expenses_verified,spanish,51,male,ES,4253.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,other,1500.0,1,109.9,0.0,0.0,M,,,1,2125.0,212.81,,0,0,,
1,expenses_verified,spanish,38,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,2200.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,50,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,1825.0,1,101.0,0.0,0.0,M,,,0,0.0,,,0,1,,
0,expenses_verified,russian,51,female,EE,531.0,48,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,560.0,6,346.3,0.0,0.0,M,,1000.0,8,14010.0,917.22,,0,0,,
1,expenses_verified,spanish,48,unknown,ES,4253.0,60,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,owner,890.0,1,87.06,0.0,0.0,M,,,1,1590.0,166.1,,0,0,,
1,expenses_verified,spanish,27,unknown,ES,637.0,36,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,1300.0,2,53.58,0.0,0.0,M,,,1,530.0,38.48,,0,1,,
0,expenses_verified,finnish,57,female,FI,10150.0,60,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,1800.0,0,0.0,0.0,0.0,M,,,1,8505.0,10193.76,,0,0,,4.0
1,unverified,spanish,21,unknown,ES,2126.0,48,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,710.0,1,60.0,0.0,0.0,M,,,0,0.0,,,0,0,,
0,expenses_verified,spanish,30,male,ES,2126.0,24,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,850.0,0,0.0,0.0,0.0,M,,,8,4240.0,540.83,,0,0,,
1,expenses_verified,spanish,38,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,other,1100.0,2,341.1,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,45,unknown,ES,1594.0,60,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,other,2000.0,1,303.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,spanish,38,unknown,ES,4253.0,36,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,other,2700.0,2,223.91,0.0,0.0,M,,,1,2125.0,120.2,,0,1,,
1,expenses_verified,finnish,34,female,FI,2075.0,36,unknown,vocational,unknown,,not_specified,UpTo3Years,,unknown,tenant_furnished,2400.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,4.0
0,expenses_verified,finnish,58,female,FI,1660.0,60,unknown,primary,unknown,,not_specified,Other,,unknown,tenant_furnished,1300.0,1,348.73,0.0,0.0,M,,,3,15370.0,5297.96,,0,0,,3.0
0,unverified,russian,20,male,EE,531.0,60,unknown,secondary,unknown,,not_specified,Other,,unknown,living_with_parents,170.0,2,40.88,0.0,0.0,M,,1000.0,2,1060.0,127.19,,0,0,,
0,expenses_verified,estonian,28,male,EE,531.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,694.0,10,537.94,0.0,0.0,M,,1000.0,7,7798.0,327.63,,0,0,,
1,expenses_verified,spanish,29,unknown,ES,637.0,60,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,other,1100.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,63,unknown,ES,2126.0,48,unknown,secondary,unknown,,not_specified,Retiree,,unknown,mortgage,1396.0,1,465.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,37,unknown,ES,3189.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1500.0,2,304.92,0.0,0.0,M,,,1,2125.0,176.36,,0,0,,
1,expenses_verified,spanish,54,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,owner,2300.0,1,1000.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,31,unknown,ES,850.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,mortgage,1100.0,1,224.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,spanish,32,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,1600.0,1,120.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,unverified,finnish,39,male,FI,2594.0,36,unknown,basic,unknown,,not_specified,MoreThan5Years,,unknown,tenant_unfurnished,1500.0,1,100.0,0.0,0.0,M,,,0,0.0,,,0,0,,4.0
1,expenses_verified,spanish,34,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,other,1050.0,1,100.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,estonian,22,female,EE,3189.0,60,unknown,vocational,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,600.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
1,unverified,finnish,55,male,FI,10150.0,60,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,2850.0,1,300.0,0.0,0.0,M,,,0,0.0,,,0,0,,2.0
1,expenses_verified,spanish,26,unknown,ES,2126.0,48,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,1000.0,1,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,
0,expenses_verified,finnish,62,male,FI,518.0,36,unknown,vocational,unknown,,not_specified,Retiree,,unknown,owner,2100.0,3,600.02,0.0,0.0,M,,,3,10625.0,1160.68,,0,0,,3.0
0,expenses_verified,russian,41,male,EE,637.0,60,unknown,secondary,unknown,,not_specified,Other,,unknown,living_with_parents,2600.0,2,424.52,0.0,0.0,M,,600.0,3,12855.0,3328.21,,0,1,,
1,expenses_verified,finnish,34,male,FI,2594.0,36,unknown,primary,unknown,,not_specified,Retiree,,unknown,tenant_furnished,1500.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,4.0
1,expenses_verified,spanish,34,male,ES,2126.0,36,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,1000.0,1,100.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,unverified,finnish,36,male,FI,1037.0,24,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,3420.0,2,802.0,0.0,0.0,M,,,0,0.0,,,0,0,,5.0
0,unverified,estonian,47,male,EE,531.0,36,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,owner,1073.0,6,555.35,0.0,0.0,M,,1000.0,5,13284.0,1678.48,,0,0,,
1,expenses_verified,russian,23,male,EE,1913.0,60,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,750.0,2,61.7,0.0,0.0,M,,1000.0,1,530.0,39.29,,0,0,,
1,expenses_verified,spanish,34,male,ES,2126.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,1355.0,1,401.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,spanish,42,male,ES,1063.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,mortgage,1200.0,1,270.0,0.0,0.0,M,,,0,0.0,,,0,0,,
0,expenses_verified,russian,41,male,EE,531.0,36,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1600.0,2,186.09,0.0,0.0,M,,1000.0,1,1590.0,130.66,,0,1,,
1,expenses_verified,estonian,35,male,EE,531.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,1000.0,0,0.0,0.0,0.0,M,,900.0,0,0.0,,,0,0,,
1,expenses_verified,spanish,41,male,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,other,1400.0,1,180.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,35,unknown,ES,2020.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,1185.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,unverified,estonian,32,male,EE,1275.0,48,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,owner,900.0,0,0.0,0.0,0.0,M,,1000.0,1,530.0,540.33,,0,0,,
0,unverified,estonian,32,male,EE,3296.0,60,unknown,primary,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,1700.0,3,308.99,0.0,0.0,M,,1000.0,3,8070.0,1146.08,,0,0,,
1,expenses_verified,spanish,53,unknown,ES,531.0,48,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,owner,1210.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,estonian,27,male,EE,2977.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,owner,1024.0,1,398.0,0.0,0.0,M,,800.0,0,0.0,,,0,0,,
1,expenses_verified,russian,20,male,EE,531.0,36,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,500.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
1,expenses_verified,estonian,44,male,EE,744.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,500.0,0,0.0,0.0,0.0,M,,700.0,0,0.0,,,0,0,,
1,expenses_verified,spanish,25,unknown,ES,1594.0,60,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,534.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,finnish,33,female,FI,1556.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,other,1500.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,3.0
1,expenses_verified,finnish,34,female,FI,2075.0,60,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,1500.0,1,226.09,0.0,0.0,M,,,1,4040.0,497.12,,0,1,,4.0
0,expenses_verified,english,33,male,FI,1556.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,2800.0,2,118.92,0.0,0.0,M,,,1,2125.0,339.03,,0,0,,5.0
0,unverified,estonian,21,male,EE,7868.0,60,unknown,vocational,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,800.0,4,117.88,0.0,0.0,M,,1000.0,4,3180.0,209.11,,0,0,,
1,expenses_verified,spanish,22,unknown,ES,2126.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1150.0,1,130.0,0.0,0.0,M,,,0,0.0,,,0,0,,
1,expenses_verified,finnish,38,female,FI,1037.0,36,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,2900.0,0,0.0,0.0,0.0,M,,,0,0.0,,,0,0,,5.0
1,expenses_verified,spanish,35,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1570.0,1,100.0,0.0,0.0,M,,,0,0.0,,,0,1,,
1,expenses_verified,spanish,51,unknown,ES,2126.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,2600.0,2,775.0,0.0,0.0,M,,,0,0.0,,,0,1,,
0,expenses_verified,finnish,43,female,FI,1556.0,36,unknown,vocational,unknown,,not_specified,Other,,unknown,mortgage,850.0,1,124.79,0.0,0.0,M,,,1,2230.0,1112.91,,0,0,,2.0
0,unverified,russian,21,female,EE,4253.0,60,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,700.0,5,215.41,0.0,0.0,M,,1000.0,2,3295.0,162.94,,0,0,,
1,unverified,estonian,60,male,EE,4253.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,other,900.0,1,90.0,0.0,0.0,M,,900.0,0,0.0,,,0,1,,
0,expenses_verified,spanish,63,female,ES,4253.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,owner,1300.0,1,254.0,0.0,0.0,M,,,8,13227.0,782.93,,0,0,,
1,expenses_verified,estonian,29,male,EE,1063.0,60,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,1100.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,,,0,0,,
0,expenses_verified,finnish,67,male,FI,5150.0,60,unknown,higher,unknown,,not_specified,Retiree,,unknown,tenant_furnished,3160.0,4,732.59,0.0,0.0,M,,,3,13075.0,7173.45,,0,1,,4.0
0,unverified,finnish,54,female,FI,1037.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,1900.0,4,676.79,0.0,0.0,M,,,2,10950.0,1964.67,,0,0,,3.0
